tendigit_fips,year,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,fips_id,margin_against,failed_levy,close_3,close_5,close_7_5
3915162988,2021,Plain,Township,Stark,property,roads,R,5,1.5,3325,1369,70.8351058959961,29.164894104003906,3915162988,-20.835105895996094,0,0,0,0
3915175208,1992,Sugar Creek,Township,Stark,Property,roads,R,5,2.3,386,689,35.906978607177734,64.093017578125,3915175208,14.093017578125,1,0,0,0
3915175208,1999,Sugar Creek,Township,Stark,Property,roads,R,5,3.3,560,373,60.02143478393555,39.97856521606445,3915175208,-10.021434783935547,0,0,0,0
3915175208,2002,Sugar Creek,Township,Stark,Property,roads,R,5,3.3,474,232,67.13880920410156,32.86119079589844,3915175208,-17.138809204101563,0,0,0,0
3915175208,2007,Sugar Creek,Township,Stark,Property,roads,R,5,3.3,687,196,77.802947998046875,22.197052001953125,3915175208,-27.802947998046875,0,0,0,0
3915175208,2012,Sugar Creek,Township,Stark,Property,roads,R,5,2.3,536,463,53.65365219116211,46.34634780883789,3915175208,-3.6536521911621094,0,0,1,1
3915175208,2020,Sugarcreek,Township,Stark,property,roads,R,10,2.3,293,125,70.09569549560547,29.90430450439453,3915175208,-20.09569549560547,0,0,0,0
3915177910,1999,Tuscarawas,Township,Stark,Property,roads,R,5,1.5,1422,669,68.0057373046875,31.9942626953125,3915177910,-18.0057373046875,0,0,0,0
3915177910,2004,Tuscarawas,Township,Stark,Property,roads,R,5,1.5,1569,1128,58.175750732421875,41.824249267578125,3915177910,-8.175750732421875,0,0,0,0
3915177910,2007,Tuscarawas,Township,Stark,Property,roads,R,5,1.5,1939,398,82.96961975097656,17.030380249023438,3915177910,-32.96961975097656,0,0,0,0
3915177910,2012,Tuscarawas,Township,Stark,Property,roads,R,5,1.5,1534,876,63.651451110839844,36.348548889160156,3915177910,-13.651451110839844,0,0,0,0
3915177910,2018,Tuscarawas,Township,Stark,Property,roads,R,5,1.5,1336,381,77.81013488769531,22.189865112304688,3915177910,-27.810134887695313,0,0,0,0
3915177910,2020,Tuscarawas,Township,Stark,property,roads,R,5,1.5,631,297,67.99568939208984,32.004310607910156,3915177910,-17.995689392089844,0,0,0,0
3915181634,1995,Washington,Township,Stark,Property,roads,R,5,1.25,1112,398,73.64238739013672,26.35761260986328,3915181634,-23.64238739013672,0,0,0,0
3915181634,1996,Washington,Township,Stark,Property,roads,R,5,1.5,1069,937,53.290130615234375,46.709869384765625,3915181634,-3.290130615234375,0,0,1,1
3915181634,2004,Washington,Township,Stark,Property,roads,R,5,1.5,690,708,49.356224060058594,50.643775939941406,3915181634,0.64377593994140625,1,1,1,1
3915181634,2009,Washington,Township,Stark,Property,roads,R,5,2,351,491,41.68646240234375,58.31353759765625,3915181634,8.31353759765625,1,0,0,0
3915181634,2010,Washington,Township,Stark,Property,roads,R,5,1.25,994,2504,28.41623878479004,71.5837631225586,3915181634,21.583763122558594,1,0,0,0
3915181634,2016,Washington,Township,Stark,Property,roads,R,5,1.25,1631,712,69.61161041259766,30.388389587402344,3915181634,-19.611610412597656,0,0,0,0
3915182376,1995,Waynesburg,Village,Stark,Property,roads,A,-999,2,105,124,45.85152816772461,54.14847183227539,3982376,4.148471832275391,1,0,1,1
3915182376,1996,Waynesburg,Village,Stark,Property,roads,A,5,2,178,224,44.27860641479492,55.72139358520508,3982376,5.721393585205078,1,0,0,1
3915182376,2001,Waynesburg,Village,Stark,Property,roads,A,5,2,112,84,57.14285659790039,42.85714340209961,3982376,-7.142856597900391,0,0,0,1
3915182376,2007,Waynesburg,Village,Stark,Property,roads,R,5,2,156,142,52.34899139404297,47.65100860595703,3982376,-2.3489913940429688,0,1,1,1
3915182376,2010,Waynesburg,Village,Stark,Property,roads,R,1000,2,170,136,55.55555725097656,44.44444274902344,3982376,-5.5555572509765625,0,0,0,1
3915182376,2015,Waynesburg,Village,Stark,Property,roads,R,5,2,155,476,24.564184188842773,75.4358139038086,3982376,25.435813903808594,1,0,0,0
3915303828,2013,Barberton,City,Summit,Income,roads,A,-999,.25,2100,1780,54.12371063232422,45.87628936767578,3903828,-4.123710632324219,0,0,1,1
3915304248,1991,Bath,Township,Summit,Property,roads,R,5,2,2624,1013,72.14737701416016,27.852622985839844,3915304248,-22.147377014160156,0,0,0,0
3915304248,1992,Bath,Township,Summit,Property,roads,R,5,1.5,3936,1626,70.76591491699219,29.234085083007813,3915304248,-20.765914916992188,0,0,0,0
3915304248,1996,Bath,Township,Summit,Property,roads,R,5,2,3841,1549,71.2615966796875,28.7384033203125,3915304248,-21.2615966796875,0,0,0,0
3915304248,1997,Bath,Township,Summit,Property,roads,A,5,.5,304,320,48.71794891357422,51.28205108642578,3915304248,1.2820510864257813,1,1,1,1
3915304248,2001,Bath,Township,Summit,Property,roads,R,1000,2,1651,1165,58.6292610168457,41.3707389831543,3915304248,-8.629261016845703,0,0,0,0
3915304248,2002,Bath,Township,Summit,Property,roads,R,5,1.5,2764,1324,67.6125259399414,32.387474060058594,3915304248,-17.612525939941406,0,0,0,0
3915304248,2006,Bath,Township,Summit,Property,roads,R,5,1.45,3724,1174,76.031036376953125,23.968963623046875,3915304248,-26.031036376953125,0,0,0,0
3915304248,2011,Bath,Township,Summit,Property,roads,R,5,1.4,2920,1160,71.5686264038086,28.431373596191406,3915304248,-21.568626403808594,0,0,0,0
3915304248,2016,Bath,Township,Summit,Property,roads,R,5,1.4,4575,1586,74.2574234008789,25.742576599121094,3915304248,-24.257423400878906,0,0,0,0
3915304248,2021,Bath,Township,Summit,property,roads,A,5,2,1322,944,58.3406867980957,41.6593132019043,3915304248,-8.340686798095703,0,0,0,0
3915307790,1992,Boston Heights,Village,Summit,Property,roads,A,5,3.5,84,49,63.157894134521484,36.842105865478516,3907790,-13.157894134521484,0,0,0,0
3915307790,1996,Boston Heights,Village,Summit,Property,roads,R,5,3.5,261,185,58.520179748535156,41.479820251464844,3907790,-8.520179748535156,0,0,0,0
3915307790,2001,Boston Heights,Village,Summit,Property,roads,R,5,3,182,102,64.08451080322266,35.915489196777344,3907790,-14.084510803222656,0,0,0,0
3915307790,2006,Boston Heights,Village,Summit,Property,roads,R,5,2.75,359,226,61.367523193359375,38.632476806640625,3907790,-11.367523193359375,0,0,0,0
3915307790,2011,Boston Heights,Village,Summit,Property,roads,R,5,2.75,423,203,67.57188415527344,32.42811584472656,3907790,-17.571884155273438,0,0,0,0
3915307790,2013,Boston Heights,Village,Summit,Property,roads,A,1000,2.75,127,234,35.1800537109375,64.8199462890625,3907790,14.8199462890625,1,0,0,0
3915307790,2016,Boston Heights,Village,Summit,Property,roads,R,5,2.75,552,259,68.064117431640625,31.935882568359375,3907790,-18.064117431640625,0,0,0,0
3915307790,2021,Boston Heights,Village,Summit,property,roads,R,5,2.75,203,83,70.97901916503906,29.020980834960938,3907790,-20.979019165039063,0,0,0,0
3915316182,2006,Clinton,Village,Summit,Property,roads,A,1000,4,199,309,39.1732292175293,60.8267707824707,3916182,10.826770782470703,1,0,0,0
3915318658,1993,Copley,Township,Summit,Property,roads,R,3,3.3,1552,910,63.03818130493164,36.96181869506836,3915318658,-13.03818130493164,0,0,0,0
3915318658,1996,Copley,Township,Summit,Property,roads,R,3,3.3,3123,2219,58.46125030517578,41.53874969482422,3915318658,-8.461250305175781,0,0,0,0
3915318658,1999,Copley,Township,Summit,Property,roads,R,3,3.3,1446,435,76.8740005493164,23.125999450683594,3915318658,-26.874000549316406,0,0,0,0
3915318658,2002,Copley,Township,Summit,Property,roads,R,3,3.3,2768,2016,57.85953140258789,42.14046859741211,3915318658,-7.859531402587891,0,0,0,0
3915318658,2005,Copley,Township,Summit,Property,roads,R,3,2.5,2954,1166,71.69902801513672,28.30097198486328,3915318658,-21.69902801513672,0,0,0,0
3915318658,2008,Copley,Township,Summit,Property,roads,R,3,2.5,5594,2919,65.71126556396484,34.288734436035156,3915318658,-15.711265563964844,0,0,0,0
3915318658,2011,Copley,Township,Summit,Property,roads,R,3,2.5,3987,1568,71.77317810058594,28.226821899414063,3915318658,-21.773178100585938,0,0,0,0
3915318658,2014,Copley,Township,Summit,Property,roads,R,3,2.5,3375,1501,69.21656799316406,30.783432006835938,3915318658,-19.216567993164063,0,0,0,0
3915318658,2017,Copley,Township,Summit,Property,roads,R,3,2.5,3047,958,76.07990264892578,23.92009735107422,3915318658,-26.07990264892578,0,0,0,0
3915318658,2020,Copley,Township,Summit,property,roads,R,cpt,2.5,7177,2940,70.94000244140625,29.05999755859375,3915318658,-20.94000244140625,0,0,0,0
3915319036,1992,Coventry,Township,Summit,Property,roads,A,5,1,2691,2650,50.38382339477539,49.61617660522461,3915319036,-0.3838233947753906,0,1,1,1
3915319036,1997,Coventry,Township,Summit,Property,roads,R,5,1,877,529,62.37553405761719,37.62446594238281,3915319036,-12.375534057617188,0,0,0,0
3915319036,2001,Coventry,Township,Summit,Property,roads,R,5,1,1272,950,57.245723724365234,42.754276275634766,3915319036,-7.245723724365234,0,0,0,1
3915319036,2006,Coventry,Township,Summit,Property,roads,R,5,1,2228,1890,54.10393524169922,45.89606475830078,3915319036,-4.103935241699219,0,0,1,1
3915319036,2011,Coventry,Township,Summit,Property,roads,R,5,1,1559,1736,47.31411361694336,52.68588638305664,3915319036,2.6858863830566406,1,1,1,1
3915319036,2012,Coventry,Township,Summit,property,roads,R,5,1,885,639,58.070865631103516,41.929134368896484,3915319036,-8.070865631103516,0,0,0,0
3915319036,2016,Coventry,Township,Summit,Property,roads,A,5,2.5,2652,2390,52.598175048828125,47.401824951171875,3915319036,-2.598175048828125,0,1,1,1
3915319036,2021,Coventry,Township,Summit,property,roads,R,5,2.5,852,727,53.95820236206055,46.04179763793945,3915319036,-3.958202362060547,0,0,1,1
3915328448,1992,Franklin,Township,Summit,Property,roads,A,5,2,3480,4249,45.025230407714844,54.974769592285156,3915328448,4.974769592285156,1,0,1,1
3915328448,1993,Franklin,Township,Summit,Property,roads,A,5,2,1964,2263,46.46321105957031,53.53678894042969,3915328448,3.5367889404296875,1,0,1,1
3915328448,1994,Franklin,Township,Summit,Property,roads,R,5,1,3001,3242,48.06983947753906,51.93016052246094,3915328448,1.9301605224609375,1,1,1,1
3915328448,1995,Franklin,Township,Summit,Property,roads,A,5,1,2129,2896,42.368160247802734,57.631839752197266,3915328448,7.631839752197266,1,0,0,0
3915328448,1996,Franklin,Township,Summit,Property,roads,A,5,1.5,2834,4359,39.399417877197266,60.600582122802734,3915328448,10.600582122802734,1,0,0,0
3915328448,1997,Franklin,Township,Summit,Property,roads,A,5,1,2602,2779,48.355323791503906,51.644676208496094,3915328448,1.6446762084960938,1,1,1,1
3915336651,1991,Hudson,Township,Summit,Property,roads,A,5,.51,1173,1770,39.8572883605957,60.1427116394043,3915336651,10.142711639404297,1,0,0,0
3915336651,1992,Hudson,City,Summit,Property,roads,R,5,2,3968,2835,58.32720947265625,41.67279052734375,3936651,-8.32720947265625,0,0,0,0
3915341454,1993,Lakemore,Village,Summit,Income,roads,A,N/A,.25,345,1147,23.12332534790039,76.876678466796875,3941454,26.876678466796875,1,0,0,0
3915345976,2017,Macedonia,City,Summit,Income,roads,A,10,.25,2816,933,75.11336517333984,24.886634826660156,3945976,-25.113365173339844,0,0,0,0
3915345976,2018,Macedonia,City,Summit,Income,roads,A,5,.5,499,1396,26.332454681396484,73.66754150390625,3945976,23.66754150390625,1,0,0,0
3915353312,2017,Munroe Falls,City,Summit,Property,roads,A,10,2,1510,330,82.065216064453125,17.934783935546875,3953312,-32.065216064453125,0,0,0,0
3915356448,1996,Northfield,Village,Summit,Income,roads,A,-999,.5,252,671,27.302274703979492,72.697723388671875,3956448,22.697723388671875,1,0,0,0
3915356490,1993,Northfield Center,Township,Summit,Property,roads,R,5,2.78,1842,5987,23.527908325195313,76.47209167480469,3915356490,26.472091674804688,1,0,0,0
3915356490,1995,Northfield Center,Township,Summit,Property,roads,R,5,2.42,967,460,67.76454162597656,32.23545837402344,3915356490,-17.764541625976563,0,0,0,0
3915356490,2000,Northfield Center,Township,Summit,Property,roads,R,5,1.89,966,929,50.976253509521484,49.023746490478516,3915356490,-0.9762535095214844,0,1,1,1
3915356490,2003,Northfield Center,Township,Summit,Property,roads,R,5,2.42,1148,591,66.01495361328125,33.98504638671875,3915356490,-16.01495361328125,0,0,0,0
3915356490,2005,Northfield Center,Township,Summit,Property,roads,R,5,1.4,1515,605,71.46226501464844,28.537734985351563,3915356490,-21.462265014648438,0,0,0,0
3915356490,2007,Northfield Center,Township,Summit,Property,roads,R,5,2.42,994,645,60.64673614501953,39.35326385498047,3915356490,-10.646736145019531,0,0,0,0
3915356490,2012,Northfield Center,Township,Summit,Property,roads,R,5,2.42,2022,975,67.46746826171875,32.53253173828125,3915356490,-17.46746826171875,0,0,0,0
3915356490,2013,Northfield Center,Township,Summit,Property,roads,R,5,1.4,1708,285,85.699951171875,14.300048828125,3915356490,-35.699951171875,0,0,0,0
3915356490,2015,Northfield Center,Township,Summit,Property,roads,R,5,2.42,1040,551,65.36769104003906,34.63230895996094,3915356490,-15.367691040039063,0,0,0,0
3915356490,2018,Northfield Center,Township,Summit,Property,roads,R,5,1.4,1226,1013,54.756587982177734,45.243412017822266,3915356490,-4.756587982177734,0,0,1,1
3915356490,2020,Northfield Center,Township,Summit,property,roads,R,5,1.4,2307,1104,67.634124755859375,32.365875244140625,3915356490,-17.634124755859375,0,0,0,0
3915357260,1995,Norton,City,Summit,Income,roads,A,5,.5,1214,775,61.03569793701172,38.96430206298828,3957260,-11.035697937011719,0,0,0,0
3915357260,2011,Norton,City,Summit,Property,roads,A,7,4.5,1610,2514,39.03976821899414,60.96023178100586,3957260,10.96023178100586,1,0,0,0
3915361574,1996,Peninsula,Village,Summit,Property,roads,R,5,3,173,372,31.743120193481445,68.25688171386719,3961574,18.256881713867188,1,0,0,0
3915361574,1997,Peninsula,Village,Summit,Property,roads,R,3,3,223,111,66.76646423339844,33.23353576660156,3961574,-16.766464233398438,0,0,0,0
3915361574,2001,Peninsula,Village,Summit,Property,roads,R,3,3,142,140,50.354610443115234,49.645389556884766,3961574,-0.3546104431152344,0,1,1,1
3915361574,2005,Peninsula,Village,Summit,Property,roads,R,5,3,129,85,60.280372619628906,39.719627380371094,3961574,-10.280372619628906,0,0,0,0
3915361574,2007,Peninsula,Village,Summit,Property,roads,R,5,3,129,141,47.77777862548828,52.22222137451172,3961574,2.2222213745117188,1,1,1,1
3915361574,2012,Peninsula,Village,Summit,Property,roads,R,5,3,177,166,51.60350036621094,48.39649963378906,3961574,-1.6035003662109375,0,1,1,1
3915361574,2020,Peninsula,Village,Summit,property,roads,R,5,3,256,106,70.718231201171875,29.281768798828125,3961574,-20.718231201171875,0,0,0,0
3915366152,1993,Reminderville,Village,Summit,Property,roads,A,5,4.5,429,306,58.367347717285156,41.632652282714844,3966152,-8.367347717285156,0,0,0,0
3915366152,1998,Reminderville,Village,Summit,Property,roads,A,5,3,347,319,52.10210037231445,47.89789962768555,3966152,-2.102100372314453,0,1,1,1
3915366152,2004,Reminderville,Village,Summit,Property,roads,R,5,3,36,290,11.04294490814209,88.9570541381836,3966152,38.957054138183594,1,0,0,0
3915366152,2007,Reminderville,Village,Summit,Property,roads,R,5,3,484,401,54.689266204833984,45.310733795166016,3966152,-4.689266204833984,0,0,1,1
3915366152,2009,Reminderville,Village,Summit,Property,roads,R,5,3,360,131,73.31975555419922,26.68024444580078,3966152,-23.31975555419922,0,0,0,0
3915366152,2018,Reminderville,Village,Summit,Property,roads,R,5,3,309,314,49.598716735839844,50.401283264160156,3966152,0.40128326416015625,1,1,1,1
3915366544,1991,Richfield,Township,Summit,Property,roads,R,5,3.3,873,794,52.36952590942383,47.63047409057617,3915366544,-2.369525909423828,0,1,1,1
3915366544,1994,Richfield,Township,Summit,Property,roads,R,5,.83,345,272,55.91572189331055,44.08427810668945,3915366544,-5.915721893310547,0,0,0,1
3915366544,1997,Richfield,Township,Summit,Property,roads,R,5,.83,457,141,76.42140197753906,23.578598022460938,3915366544,-26.421401977539063,0,0,0,0
3915366544,2000,Richfield,Township,Summit,Property,roads,R,5,.83,149,327,31.302520751953125,68.697479248046875,3915366544,18.697479248046875,1,0,0,0
3915366544,2003,Richfield,Township,Summit,Property,roads,A,5,.67,423,96,81.50289154052734,18.497108459472656,3915366544,-31.502891540527344,0,0,0,0
3915366544,2009,Richfield,Township,Summit,Property,roads,R,5,1.3,244,30,89.05109405517578,10.948905944824219,3915366544,-39.05109405517578,0,0,0,0
3915366544,2012,Richfield,Township,Summit,Property,roads,A,5,1,792,747,51.46198654174805,48.53801345825195,3915366544,-1.4619865417480469,0,1,1,1
3915366544,2014,Richfield,Township,Summit,Property,roads,R,5,1.3,792,1240,38.97637939453125,61.02362060546875,3915366544,11.02362060546875,1,0,0,0
3915369428,1994,Sagamore Hills,Township,Summit,Property,roads,A,cpt,1,3558,2226,61.514522552490234,38.485477447509766,3915369428,-11.514522552490234,0,0,0,0
3915369428,1995,Sagamore Hills,Township,Summit,Property,roads,R,5,1.67,2427,399,85.881103515625,14.118896484375,3915369428,-35.881103515625,0,0,0,0
3915369428,1996,Sagamore Hills,Township,Summit,Property,roads,R,3,3,1067,1375,43.693695068359375,56.306304931640625,3915369428,6.306304931640625,1,0,0,1
3915369428,1999,Sagamore Hills,Township,Summit,Property,roads,R,5,1.67,2390,583,80.39017486572266,19.609825134277344,3915369428,-30.390174865722656,0,0,0,0
3915369428,2006,Sagamore Hills,Township,Summit,Property,roads,R,1000,2.33,1413,2104,40.17628479003906,59.82371520996094,3915369428,9.8237152099609375,1,0,0,0
3915374130,1994,Springfield,Township,Summit,Property,roads,R,5,1,1648,2559,39.17280578613281,60.82719421386719,3915374130,10.827194213867188,1,0,0,0
3915374130,1997,Springfield,Township,Summit,Property,roads,A,5,1,1180,1915,38.12601089477539,61.87398910522461,3915374130,11.87398910522461,1,0,0,0
3915374130,1999,Springfield,Township,Summit,Property,roads,R,5,1,2424,1260,65.79804229736328,34.20195770263672,3915374130,-15.798042297363281,0,0,0,0
3915374130,2004,Springfield,Township,Summit,Property,roads,R,5,1,1663,2818,37.11225128173828,62.88774871826172,3915374130,12.887748718261719,1,0,0,0
3915374130,2010,Springfield,Township,Summit,Property,roads,R,5,1,3875,996,79.55245208740234,20.447547912597656,3915374130,-29.552452087402344,0,0,0,0
3915374130,2014,Springfield,Township,Summit,Property,roads,R,5,1,1432,1088,56.82539749145508,43.17460250854492,3915374130,-6.825397491455078,0,0,0,1
3915374130,2016,Springfield,Township,Summit,Property,roads,A,5,2.5,1231,1967,38.4928092956543,61.5071907043457,3915374130,11.507190704345703,1,0,0,0
3915378064,2017,Twinsburg,Township,Summit,Property,roads,A,cpt,2.76,895,1661,35.015647888183594,64.9843521118164,3915378064,14.984352111816406,1,0,0,0
3915504444,2000,Bazetta,Township,Trumbull,Property,roads,R,5,.6,2053,1077,65.59105682373047,34.40894317626953,3915504444,-15.591056823730469,0,0,0,0
3915504444,2005,Bazetta,Township,Trumbull,Property,roads,R,5,.6,1404,873,61.66007995605469,38.33992004394531,3915504444,-11.660079956054688,0,0,0,0
