"tendigit_fips","year","tax_type","purpose2","description","millage_percent","duration","votes_pct_for","fail_flg"
3915307790,2001,"Property","roads","R",3,5,64.0845070422535,0
3915307790,2006,"Property","roads","R",2.75,5,61.3675213675214,0
3915307790,2011,"Property","roads","R",2.75,5,67.5718849840256,0
3915307790,2013,"Property","roads","A",2.75,1000,35.1800554016621,1
3915307790,2016,"Property","roads","R",2.75,5,68.0641183723798,0
3915316182,2006,"Property","roads","A",4,1000,39.1732283464567,1
3915318658,1993,"Property","roads","R",3.3,3,63.038180341186,0
3915318658,1996,"Property","roads","R",3.3,3,58.4612504679895,0
3915318658,1999,"Property","roads","R",3.3,3,76.8740031897927,0
3915318658,2002,"Property","roads","R",3.3,3,57.8595317725752,0
3915318658,2005,"Property","roads","R",2.5,3,71.6990291262136,0
3915318658,2008,"Property","roads","R",2.5,3,65.7112651239281,0
3915318658,2011,"Property","roads","R",2.5,3,71.7731773177318,0
3915318658,2014,"Property","roads","R",2.5,3,69.2165709598031,0
3915318658,2017,"Property","roads","R",2.5,3,76.0799001248439,0
3915319036,1992,"Property","roads","A",1,5,50.3838232540723,0
3915319036,1997,"Property","roads","R",1,5,62.375533428165,0
3915319036,2001,"Property","roads","R",1,5,57.2457245724572,0
3915319036,2006,"Property","roads","R",1,5,54.1039339485187,0
3915319036,2011,"Property","roads","R",1,5,47.3141122913505,1
3915319036,2012,"property","roads","R",1,5,58.0708661417323,0
3915319036,2016,"Property","roads","A",2.5,5,52.5981753272511,0
3915328448,1992,"Property","roads","A",2,5,45.0252296545478,1
3915328448,1993,"Property","roads","A",2,5,46.463212680388,1
3915328448,1994,"Property","roads","R",1,5,48.0698382188051,1
3915328448,1995,"Property","roads","A",1,5,42.3681592039801,1
3915328448,1996,"Property","roads","A",1.5,5,39.3994160989851,1
3915328448,1997,"Property","roads","A",1,5,48.3553242891656,1
3915336651,1991,"Property","roads","A",0.51,5,39.8572884811417,1
3915336651,1992,"Property","roads","R",2,5,58.327208584448,0
3915341454,1993,"Income","roads","A",0.25,-999,23.1233243967828,1
3915345976,2017,"Income","roads","A",0.25,10,75.113363563617,0
3915345976,2018,"Income","roads","A",0.5,5,26.3324538258575,1
3915353312,2017,"Property","roads","A",2,10,82.0652173913043,0
3915356448,1996,"Income","roads","A",0.5,-999,27.3022751895991,1
3915356490,1993,"Property","roads","R",2.78,5,23.5279090560736,1
3915356490,1995,"Property","roads","R",2.42,5,67.7645409950946,0
3915356490,2000,"Property","roads","R",1.89,5,50.976253298153,0
3915356490,2003,"Property","roads","R",2.42,5,66.0149511213341,0
3915356490,2005,"Property","roads","R",1.4,5,71.4622641509434,0
3915356490,2007,"Property","roads","R",2.42,5,60.646735814521,0
3915356490,2012,"Property","roads","R",2.42,5,67.4674674674675,0
3915356490,2013,"Property","roads","R",1.4,5,85.6999498243853,0
3915356490,2015,"Property","roads","R",2.42,5,65.36769327467,0
3915356490,2018,"Property","roads","R",1.4,5,54.7565877623939,0
3915357260,1995,"Income","roads","A",0.5,5,61.035696329814,0
3915357260,2011,"Property","roads","A",4.5,7,39.0397672162949,1
3915361574,1996,"Property","roads","R",3,5,31.743119266055,1
3915361574,1997,"Property","roads","R",3,3,66.7664670658683,0
3915361574,2001,"Property","roads","R",3,3,50.354609929078,0
3915361574,2005,"Property","roads","R",3,5,60.2803738317757,0
3915361574,2007,"Property","roads","R",3,5,47.7777777777778,1
3915361574,2012,"Property","roads","R",3,5,51.6034985422741,0
3915366152,1993,"Property","roads","A",4.5,5,58.3673469387755,0
3915366152,1998,"Property","roads","A",3,5,52.1021021021021,0
3915366152,2004,"Property","roads","R",3,5,11.0429447852761,1
3915366152,2007,"Property","roads","R",3,5,54.6892655367232,0
3915366152,2009,"Property","roads","R",3,5,73.3197556008147,0
3915366152,2018,"Property","roads","R",3,5,49.5987158908507,1
3915366544,1991,"Property","roads","R",3.3,5,52.3695260947811,0
3915366544,1994,"Property","roads","R",0.83,5,55.9157212317666,0
3915366544,1997,"Property","roads","R",0.83,5,76.4214046822743,0
3915366544,2000,"Property","roads","R",0.83,5,31.3025210084034,1
3915366544,2003,"Property","roads","A",0.67,5,81.5028901734104,0
3915366544,2009,"Property","roads","R",1.3,5,89.051094890511,0
3915366544,2012,"Property","roads","A",1,5,51.4619883040936,0
3915366544,2014,"Property","roads","R",1.3,5,38.9763779527559,1
3915369428,1994,"Property","roads","A",1,1000,61.5145228215768,0
3915369428,1995,"Property","roads","R",1.67,5,85.8811040339703,0
3915369428,1996,"Property","roads","R",3,3,43.6936936936937,1
3915369428,1999,"Property","roads","R",1.67,5,80.3901782711066,0
3915369428,2006,"Property","roads","R",2.33,1000,40.1762866079045,1
3915374130,1994,"Property","roads","R",1,5,39.1728072260518,1
3915374130,1997,"Property","roads","A",1,5,38.1260096930533,1
3915374130,1999,"Property","roads","R",1,5,65.7980456026059,0
3915374130,2004,"Property","roads","R",1,5,37.1122517295247,1
3915374130,2010,"Property","roads","R",1,5,79.5524532950113,0
3915374130,2014,"Property","roads","R",1,5,56.8253968253968,0
3915374130,2016,"Property","roads","A",2.5,5,38.4928080050031,1
3915378064,2017,"Property","roads","A",2.76,1000,35.0156494522692,1
3915504444,2000,"Property","roads","R",0.6,5,65.591054313099,0
3915504444,2005,"Property","roads","R",0.6,5,61.6600790513834,0
3915504444,2010,"Property","roads","R",0.6,5,49.5743034055728,1
3915504444,2011,"Property","roads","R",0.6,5,51.6908212560386,0
3915504444,2015,"Property","roads","R",0.6,5,64.0729212983548,0
3915504444,2018,"Property","roads","A",3,5,45.9141274238227,1
3915508056,1991,"Property","roads","R",1,5,51.6891891891892,0
3915508056,1996,"Property","roads","R",1,5,62.7586206896552,0
3915508056,2001,"Property","roads","R",1,5,67.5467546754675,0
3915508056,2006,"Property","roads","R",1,5,65.625,0
3915508056,2011,"Property","roads","R",1,5,67.9956896551724,0
3915508056,2016,"Property","roads","R",1,5,72.9854182655411,0
3915508938,1995,"Property","roads","R",1.1,5,70.8482676224612,0
3915508938,2000,"Property","roads","R",1.1,5,64.1779788838612,0
3915508938,2005,"Property","roads","R",1.1,5,60.8372093023256,0
3915508938,2010,"Property","roads","R",1.1,5,59.537037037037,0
3915508938,2015,"Property","roads","R",1.1,5,70.1668302257115,0
3915509190,1993,"Property","roads","A",2.5,5,27.8243282288356,1
3915509190,1998,"Property","roads","A",1,1000,38.3612040133779,1
3915509190,2010,"Property","roads","A",2,1000,45.2396585686146,1
3915509190,2012,"property","roads","A",2,5,44.4590163934426,1
3915513470,1992,"Property","roads","A",1,-999,42.3010380622837,1
3915513470,2016,"Property","roads","A",1.5,5,51.6219463356027,0
3915526684,1992,"Property","roads","A",1.8,-999,38.8257575757576,1
3915526684,2007,"Property","roads","A",3,3,42.7312775330396,1
3915526684,2017,"Property","roads","A",2.5,1000,37.0473537604457,1
3915526684,2018,"Property","roads","A",2.5,1000,44.6640316205534,1
3915532732,1992,"Property","roads","R",2,5,74.3202416918429,0
3915532732,1996,"Property","roads","R",2,5,77.0142180094787,0
3915532732,2001,"Property","roads","R",2,5,67.8062678062678,0
3915532732,2007,"Property","roads","R",2,5,76.6536964980545,0
3915532732,2012,"Property","roads","R",2,5,69.8072805139186,0
3915532732,2017,"Property","roads","R",2,5,79.9126637554585,0
3915534230,1997,"Property","roads","A",1,3,33.3333333333333,1
3915536554,2016,"Property","roads","A",1.5,5,56.8588469184891,0
3915536596,2011,"Property","roads","A",1,5,52.8546712802768,0
3915536596,2016,"Property","roads","R",1,5,66.1702127659574,0
3915540502,1991,"Property","roads","R",1.5,5,60.5740181268882,0
3915540502,1994,"Property","roads","R",2,5,65.4963680387409,0
3915540502,1996,"Property","roads","R",1.5,5,70.3821656050955,0
3915540502,1999,"Property","roads","R",2,5,74.7967479674797,0
3915540502,2001,"Property","roads","R",1.5,5,71.7996289424861,0
3915540502,2005,"Property","roads","R",2,5,66.40625,0
3915540502,2006,"Property","roads","R",1.5,5,48.1481481481481,1
3915540502,2007,"Property","roads","R",1.5,5,50.6607929515419,0
3915540502,2009,"Property","roads","R",2,5,64.5441389290883,0
3915540502,2011,"Property","roads","R",1.5,5,69.327731092437,0
3915540502,2014,"Property","roads","R",2,5,77.9632721202003,0
3915540502,2016,"Property","roads","R",1.5,5,71.6939890710383,0
3915543344,1991,"Property","roads","R",2.5,12,97.3367384166363,0
3915543344,2013,"Property","roads","A",1.25,5,69.9737658001431,0
3915543344,2014,"Property","roads","A",1.25,5,51.0605276771857,0
3915543344,2016,"Property","roads","A",1.25,5,38.740157480315,1
3915549210,1992,"Property","roads","R",3,5,23.7762237762238,1
3915549210,2002,"Property","roads","R",3,5,59.5890410958904,0
3915549210,2006,"Property","roads","R",3,2,56.7307692307692,0
3915549210,2009,"Property","roads","R",3,2,56.2015503875969,0
3915549210,2011,"Property","roads","R",3,2,57.4132492113565,0
3915549210,2016,"Property","roads","R",3,2,47.787610619469,1
3915555636,1994,"Property","roads","A",1,5,35.0752878653676,1
3915555636,1995,"Property","roads","A",1,5,45.7509881422925,1
3915555636,1998,"Property","roads","A",3,1000,59.7488433575678,0
3915555636,1999,"Property","roads","A",3,5,62.0146904512067,0
3915555636,2000,"Property","roads","A",3,5,24.2371905584341,1
3915555650,1991,"Property","roads","A",2,1000,38.7449625791595,1
3915555650,2016,"Property","roads","R",7,5,65.4592496765847,0
3915555650,2018,"Property","roads","A",2,1000,51.3513513513513,0
3915558674,1995,"Property","roads","R",3,1000,4.02843601895735,1
3915558674,1996,"Property","roads","A",2,5,80,0
3915558674,1998,"Property","roads","A",1,5,79.7872340425532,0
3915558674,2001,"Property","roads","R",2,5,96.1538461538462,0
3915558674,2004,"Property","roads","R",3,5,72.3076923076923,0
3915558674,2011,"Property","roads","R",3,5,79.7297297297297,0
3915558674,2016,"Property","roads","R",3,5,67.6923076923077,0
3915579856,1992,"Property","roads","A",2,5,38.1294964028777,1
3915579856,1997,"Property","roads","A",2,5,44.4700460829493,1
3915579856,2001,"Property","roads","A",2,5,57.0388349514563,0
3915579856,2007,"Property","roads","A",1.5,5,52.2658610271903,0
3915580052,1998,"Property","roads","R",1.2,5,63.1094257854821,0
3915580052,2003,"Property","roads","R",1.2,5,57.931638913234,0
3915580052,2006,"Property","roads","R",1,5,57.5096277278562,0
3915580052,2011,"Property","roads","R",1,5,58.3554376657825,0
3915580052,2015,"Property","roads","R",1,5,55.7413600891862,0
3915580892,2001,"Income","roads","A",0.5,3,48.468047855267,1
3915580906,2000,"Property","roads","R",1,5,72.6010101010101,0
3915580906,2004,"Property","roads","R",1,5,39.5947426067908,1
3915580906,2009,"Property","roads","R",1,5,79.2043399638336,0
3915580906,2012,"Property","roads","R",1,5,50.9877704609595,0
3915580906,2017,"Property","roads","R",1,5,35.2078239608802,1
3915583384,1993,"Property","roads","A",2.5,1000,57.7586206896552,0
3915702918,1996,"Property","roads","A",2,5,54.7101449275362,0
3915702918,2001,"Property","roads","R",2,5,80.9815950920245,0
3915702918,2006,"Property","roads","R",2,5,63.8461538461538,0
3915702918,2010,"Property","roads","R",2,5,77.3584905660377,0
3915702918,2015,"Property","roads","R",2,5,75.3191489361702,0
3915703744,2006,"Income","roads","A",0.5,1000,41.6309012875536,1
3915703744,2007,"Income","roads","A",0.5,1000,43.1654676258993,1
3915703744,2008,"Income","roads","A",0.5,1000,44.6096654275093,1
3915707594,1992,"Property","roads","R",2.9,5,60.5790645879733,0
3915707594,1996,"Property","roads","R",2.9,5,59.9514563106796,0
3915707594,2002,"Property","roads","R",2.9,5,64.1025641025641,0
3915707594,2007,"Property","roads","R",2.9,5,65.1245551601424,0
3915707594,2012,"Property","roads","R",2.9,5,62.3456790123457,0
3915707594,2016,"Property","roads","R",2.9,5,54.6972860125261,0
3915709988,2003,"Property","roads","A",3,1000,45.6953642384106,1
3915709988,2004,"Property","roads","A",3,5,40.3587443946188,1
3915709988,2008,"Property","roads","A",2,5,47.2295514511873,1
3915721714,1996,"Property","roads","R",1.5,5,57.5371549893843,0
3915721714,2016,"Property","roads","A",2,5,51.7543859649123,0
3915728462,2010,"Property","roads","A",1,5,44.954128440367,1
3915728462,2012,"Property","roads","A",1,5,42.2310756972112,1
3915728462,2013,"Property","roads","A",1,5,48.2352941176471,1
3915728462,2014,"Property","roads","A",1,5,53.6144578313253,0
3915728462,2018,"Property","roads","R",1,5,64.3920595533499,0
3915731066,1992,"Property","roads","A",1,5,47.4916387959866,1
3915742182,1997,"Property","roads","A",2,5,65.4384672070744,0
3915742182,2000,"Property","roads","R",2,5,36.1137440758294,1
3915742182,2004,"Property","roads","R",2,5,9.94047619047619,1
3915742182,2010,"Property","roads","R",2,5,52.442996742671,0
3915742182,2015,"Property","roads","R",2,5,13.8792505204719,1
3915749966,1991,"Property","roads","R",5,5,4.55830388692579,1
3915749966,2003,"Property","roads","A",5,5,67.741935483871,0
3915749966,2008,"Property","roads","A",5,5,41.2213740458015,1
3915749966,2012,"Property","roads","A",2.1,5,4.42779291553134,1
3915749966,2013,"Property","roads","R",5,5,87.1621621621622,0
3915749966,2015,"Property","roads","R",5,5,68.1660899653979,0
3915749966,2016,"Property","roads","R",5,5,29.2682926829268,1
3915750764,1991,"Property","roads","A",2,5,5.6,1
3915750764,2017,"Property","roads","A",2,5,32.7586206896552,1
3915754432,2001,"Income","roads","R",0.5,10,31.547619047619,1
3915759304,1995,"Property","roads","A",1,5,73.1517509727626,0
3915770443,1996,"Property","roads","R",2,5,47.2727272727273,1
3915770443,2003,"Property","roads","R",2,5,84.9094567404427,0
3915770443,2008,"Property","roads","R",2,5,75.3989361702128,0
3915770443,2013,"Property","roads","R",2,5,88.8507718696398,0
3915770443,2016,"Property","roads","R",2,5,17.6749703440095,1
3915770443,2017,"Property","roads","R",2,5,66.9444444444444,0
3915774958,2004,"Income","roads","A",0.5,5,42.5655976676385,1
3915774958,2008,"Income","roads","A",0.5,1000,30.962962962963,1
3915775217,1991,"Property","roads","A",3,5,80.5714285714286,0
3915775217,1994,"Property","roads","R",1,5,45.016077170418,1
3915775217,1995,"Property","roads","R",1,5,80.5263157894737,0
3915775217,1996,"Property","roads","A",3,5,16.5060240963855,1
3915775217,2004,"Property","roads","R",1,5,24.3589743589744,1
3915775217,2008,"Property","roads","R",1,5,27.5092936802974,1
3915775217,2009,"Property","roads","R",1,5,69.7345132743363,0
3915775217,2014,"Property","roads","R",1,5,63.9344262295082,0
3915775217,2018,"Property","roads","A",3,5,59.7560975609756,0
3915777924,1995,"Property","roads","R",2,5,67.6630434782609,0
3915777924,1999,"Property","roads","R",2,5,62.1875,0
3915777924,2006,"Property","roads","R",2,5,57.1428571428571,0
3915777924,2010,"Property","roads","R",2,5,40.650406504065,1
3915777924,2016,"Property","roads","R",2,5,69.284064665127,0
3915777924,2017,"Property","roads","R",2,5,11.6554054054054,1
3915778176,1994,"Income","roads","A",0.25,-999,30.0613496932515,1
3915778176,2001,"Property","roads","A",2,3,61.5553121577218,0
3915782292,1991,"Property","roads","R",2,5,62.2775800711744,0
3915782292,1993,"Property","roads","R",3,5,61.7834394904459,0
3915782292,1997,"Property","roads","R",3,5,62.7027027027027,0
3915782292,1998,"Property","roads","R",2,5,65.4545454545455,0
3915782292,2000,"Property","roads","R",3,5,43.9226519337017,1
3915782292,2001,"Property","roads","R",2,5,38.2608695652174,1
3915782292,2002,"Property","roads","R",0.8,5,66.3551401869159,0
3915782292,2005,"Property","roads","R",3,5,52.6610644257703,0
3915782292,2006,"Property","roads","R",2,5,51.5587529976019,0
3915782292,2007,"Property","roads","R",0.8,5,56.8733153638814,0
3915782292,2010,"Property","roads","R",3,5,51.3647642679901,0
3915782292,2011,"Property","roads","R",2,5,51.4634146341463,0
3915782292,2012,"Property","roads","R",0.8,5,11.539931218953,1
3915782292,2015,"Property","roads","R",3,5,66.0194174757282,0
3915782292,2016,"Property","roads","R",2,5,54.3352601156069,0
3915782292,2017,"Property","roads","R",0.8,5,70.2702702702703,0
3915950218,1994,"Property","roads","R",2,3,46.7353951890034,1
3915966936,2007,"Property","roads","A",2,5,83.3333333333333,0
3916149728,2010,"Property","roads","A",1,5,53.6585365853659,0
3916179562,1999,"Income","roads","A",0.5,1000,33.3173537871524,1
3916323100,2016,"Property","roads","A",2,5,50.8849557522124,0
3916324892,2013,"Property","roads","A",1,5,56.8888888888889,0
3916324892,2018,"Property","roads","R",1,5,72.2095671981777,0
3916334048,2015,"Property","roads","A",2,4,51.7964071856287,0
3916338136,2004,"Property","roads","A",2,3,42.8176795580111,1
3916340880,1991,"Property","roads","R",2,5,66.1111111111111,0
3916340880,1996,"Property","roads","R",2,5,68.1372549019608,0
3916340880,2001,"Property","roads","R",2,5,65.6488549618321,0
3916340880,2006,"Property","roads","R",2,5,69.0355329949239,0
3916340880,2011,"Property","roads","R",2,5,79.2349726775956,0
3916340880,2015,"Property","roads","R",2,5,80.9160305343512,0
3916345696,1997,"Property","roads","R",2.5,5,68.7861271676301,0
3916345696,2006,"Property","roads","R",2.5,5,55.8651026392962,0
3916345696,2010,"Property","roads","R",2.5,5,71.4,0
3916345696,2017,"Property","roads","R",2.5,5,79.2099792099792,0
3916366768,2013,"Property","roads","A",2,1000,82.2055137844611,0
3916366768,2017,"Property","roads","A",2,1000,64.8648648648649,0
3916375854,1992,"Property","roads","A",1,5,13.649564375605,1
3916380192,2003,"Property","roads","A",0.5,4,69.9186991869919,0
3916380192,2018,"Property","roads","R",1,5,66.2068965517241,0
3916388028,1999,"Property","roads","R",4,5,82.7067669172932,0
3916388028,2004,"Property","roads","R",4,5,82.03125,0
3916388028,2009,"Property","roads","R",4,5,94.6564885496183,0
